frame_idx,timestamp,hand_velocity_left,hand_velocity_right,hand_acceleration_left,hand_acceleration_right,hands_present,grip_state_left,grip_state_right,hand_distance,trajectory_curvature,num_tools,tool_changed,tool_stability,num_interactions,contact_point_shift,contact_point_variance,interaction_density,interaction_rhythm,flow_magnitude,flow_uniformity,flow_discontinuity,direction_change,scene_change_score,visual_stability,activity_level,transition_score
357,11.900,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.897,0,27.459,3282.758,0.000,0.337,3.894,0.961,0.583,0.031,0.263,0.737,0.100,0.580
360,12.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.897,0,27.459,3282.758,0.000,0.337,1.859,0.894,0.719,2.221,0.194,0.806,0.054,0.580
363,12.100,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.897,0,27.459,3282.758,0.000,0.337,5.574,0.126,0.700,2.059,0.289,0.711,0.201,0.580
366,12.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.897,0,27.459,3282.758,0.000,0.337,6.531,0.296,0.689,0.300,0.277,0.723,0.213,0.580
369,12.300,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.897,0,27.459,3282.758,0.000,0.337,12.451,0.252,0.356,1.455,0.305,0.695,0.252,0.580
372,12.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.897,0,27.459,3282.758,0.000,0.337,15.260,0.153,0.268,0.874,0.353,0.647,0.259,0.603
375,12.500,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.897,0,27.459,3282.758,0.000,0.337,14.512,0.418,0.097,0.639,0.307,0.693,0.241,0.580
378,12.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,1,0.862,0,27.459,3282.758,0.000,0.337,10.725,0.801,0.089,0.706,0.311,0.689,0.314,0.750
381,12.700,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.862,0,27.459,3282.758,0.000,0.337,13.952,0.437,0.075,1.582,0.326,0.674,0.339,0.580
384,12.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.897,0,27.459,3282.758,0.000,0.337,12.623,0.274,0.145,0.964,0.376,0.624,0.351,0.626
387,12.900,617.171,0.000,614.009,0.000,1,1,0,0.000,2.216,3,1,0.862,2,27.459,3282.758,0.033,0.155,15.609,0.399,0.260,0.910,0.366,0.634,0.746,0.750
390,13.000,7.071,0.000,-610.100,0.000,1,1,0,0.000,2.061,3,0,0.862,2,27.459,3282.758,0.067,0.155,12.339,0.915,0.270,0.372,0.334,0.666,0.503,0.580
393,13.100,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.862,0,27.459,3282.758,0.067,0.155,6.388,0.401,0.118,1.401,0.335,0.665,0.210,0.650
396,13.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,1,0.828,0,27.459,3282.758,0.067,0.155,5.053,0.811,0.079,0.043,0.311,0.689,0.248,0.750
399,13.300,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.828,0,27.459,3282.758,0.067,0.155,5.061,0.874,0.043,1.826,0.306,0.694,0.243,0.580
402,13.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.862,0,27.459,3282.758,0.067,0.155,3.741,0.650,0.006,3.082,0.283,0.717,0.226,0.580
405,13.500,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,1,0.828,0,27.459,3282.758,0.067,0.155,5.167,0.867,0.002,1.779,0.308,0.692,0.246,0.750
408,13.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.828,0,27.459,3282.758,0.067,0.155,1.957,0.888,0.062,1.689,0.215,0.785,0.165,0.580
411,13.700,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.862,0,27.459,3282.758,0.067,0.155,3.534,0.768,0.020,0.940,0.242,0.758,0.213,0.580
414,13.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,1,0.828,0,27.459,3282.758,0.067,0.155,12.479,0.856,0.066,2.427,0.379,0.621,0.218,0.750
