frame_idx,timestamp,hand_velocity_left,hand_velocity_right,hand_acceleration_left,hand_acceleration_right,hands_present,grip_state_left,grip_state_right,hand_distance,trajectory_curvature,num_tools,tool_changed,tool_stability,num_interactions,contact_point_shift,contact_point_variance,interaction_density,interaction_rhythm,flow_magnitude,flow_uniformity,flow_discontinuity,direction_change,scene_change_score,visual_stability,activity_level,transition_score
228,7.600,0.000,15.232,0.000,-8.852,1,0,1,0.000,1.243,5,0,0.897,2,121.840,3404.600,1.000,0.379,3.634,0.917,1.722,0.024,0.076,0.924,0.603,0.700
231,7.700,0.000,15.133,0.000,-0.099,1,0,1,0.000,1.403,5,0,0.897,2,41.000,3310.487,1.000,0.389,7.398,0.795,1.933,0.323,0.106,0.894,0.705,0.700
234,7.800,0.000,29.833,0.000,14.700,1,0,1,0.000,1.472,5,0,0.897,2,42.190,3033.239,1.000,0.399,5.155,0.764,2.182,0.338,0.101,0.899,0.733,0.700
237,7.900,0.000,29.069,0.000,-0.764,1,0,1,0.000,1.455,5,0,0.897,2,6.708,2956.769,1.000,0.399,5.102,0.452,2.306,3.056,0.108,0.892,0.749,0.700
240,8.000,0.000,32.249,0.000,3.180,1,0,1,0.000,1.582,5,0,0.897,2,29.411,2943.869,1.000,0.408,5.441,0.649,2.450,0.169,0.109,0.891,0.762,0.700
243,8.100,0.000,9.220,0.000,-23.029,1,0,1,0.000,1.434,4,1,0.862,2,36.797,2789.638,1.000,0.417,4.254,0.840,2.753,0.255,0.085,0.915,0.609,0.750
246,8.200,0.000,14.318,0.000,5.098,1,0,1,0.000,1.123,4,0,0.862,2,18.111,2897.138,1.000,0.417,3.335,0.784,2.961,0.301,0.119,0.881,0.618,0.700
249,8.300,0.000,25.298,0.000,10.980,1,0,1,0.000,0.942,4,0,0.862,2,13.416,3008.545,1.000,0.426,1.212,0.524,2.004,0.420,0.091,0.909,0.644,0.700
252,8.400,0.000,4.123,0.000,-21.175,1,0,1,0.000,0.816,4,0,0.862,2,11.180,2777.864,1.000,0.435,1.610,0.747,1.297,1.215,0.091,0.909,0.521,0.580
255,8.500,0.000,9.000,0.000,4.877,1,0,1,0.000,0.684,4,0,0.862,2,10.630,2819.149,1.000,0.435,2.048,0.867,0.878,0.077,0.083,0.917,0.551,0.000
258,8.600,0.000,6.325,0.000,-2.675,1,0,1,0.000,0.655,4,0,0.897,2,11.000,2482.174,1.000,0.444,1.609,0.896,0.693,1.159,0.071,0.929,0.523,0.580
261,8.700,0.000,4.123,0.000,-2.201,1,0,1,0.000,0.717,5,1,0.862,2,7.280,2401.597,1.000,0.453,1.454,0.936,0.469,0.276,0.068,0.932,0.486,0.750
264,8.800,0.000,5.000,0.000,0.877,1,0,1,0.000,0.693,5,0,0.862,2,212.577,2804.775,1.000,0.453,1.038,0.947,0.310,1.168,0.065,0.935,0.479,0.750
267,8.900,0.000,4.000,0.000,-1.000,1,0,1,0.000,0.946,4,1,0.828,1,75.186,2608.044,1.000,0.462,0.647,0.937,0.221,0.267,0.056,0.944,0.438,0.750
270,9.000,0.000,8.000,0.000,4.000,1,0,1,0.000,1.108,5,1,0.793,2,190.160,2547.359,1.000,0.470,1.058,0.890,0.129,0.061,0.061,0.939,0.501,0.750
273,9.100,0.000,11.180,0.000,3.180,1,0,1,0.000,1.064,5,0,0.793,2,3.162,2548.580,1.000,0.479,0.785,0.226,0.126,0.553,0.054,0.946,0.558,0.480
276,9.200,254.608,0.000,248.283,0.000,1,1,0,0.000,1.129,5,0,0.793,3,3.162,2548.580,1.000,0.479,10.420,0.042,0.398,1.177,0.418,0.582,0.975,0.668
279,9.300,4.472,0.000,-250.135,0.000,1,1,0,0.000,1.049,4,1,0.759,2,3.162,2548.580,1.000,0.487,0.208,0.679,0.408,0.883,0.025,0.975,0.493,0.750
282,9.400,2.828,0.000,-1.644,0.000,1,1,0,0.000,1.058,4,0,0.759,0,3.162,2548.580,0.967,0.487,0.590,0.965,0.698,0.276,0.162,0.838,0.379,0.580
285,9.500,2.828,0.000,0.000,0.000,1,1,0,0.000,1.143,4,0,0.793,0,3.162,2548.580,0.933,0.487,0.617,0.947,1.010,1.910,0.138,0.862,0.377,0.580
288,9.600,3.162,0.000,0.334,0.000,1,1,0,0.000,1.249,5,1,0.759,0,3.162,2548.580,0.900,0.487,0.971,0.967,1.520,0.266,0.181,0.819,0.382,0.750
